age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,admin.,divorced,secondary,no,673,yes,no,cellular,7,may,429,1,170,3,other,no
45,management,married,tertiary,no,1063,yes,no,cellular,16,jul,41,4,-1,0,unknown,no
48,management,married,primary,no,606,no,no,cellular,5,mar,77,6,-1,0,unknown,no
33,technician,single,secondary,no,18,no,no,cellular,22,aug,93,2,-1,0,unknown,no
32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319,2,-1,0,unknown,yes
25,student,single,secondary,no,2354,no,no,cellular,5,feb,226,7,-1,0,unknown,yes
30,management,married,secondary,no,1439,yes,no,cellular,18,nov,373,1,-1,0,unknown,no
40,blue-collar,married,primary,no,104,yes,no,cellular,13,may,277,2,343,2,failure,no
44,management,married,secondary,no,2984,yes,no,unknown,15,may,770,2,-1,0,unknown,no
55,technician,married,secondary,no,956,yes,yes,cellular,5,feb,116,4,-1,0,unknown,no
32,blue-collar,married,primary,no,2291,yes,yes,cellular,29,jan,489,3,182,24,other,no
46,services,married,tertiary,no,2520,yes,no,cellular,19,nov,144,1,-1,0,unknown,no
26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,no
47,technician,married,secondary,no,2149,yes,no,cellular,15,oct,241,1,183,2,success,no
55,self-employed,married,secondary,no,12159,yes,no,cellular,8,apr,179,5,139,4,failure,no
41,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no
32,blue-collar,married,primary,no,-11,yes,no,unknown,27,may,776,1,-1,0,unknown,no
40,technician,married,secondary,no,1832,no,no,cellular,8,apr,179,2,-1,0,unknown,no
25,services,single,secondary,no,-41,no,yes,cellular,14,jul,114,2,-1,0,unknown,no
51,self-employed,married,primary,no,0,yes,no,telephone,22,jul,215,1,-1,0,unknown,no
35,self-employed,single,secondary,no,271,yes,no,unknown,20,may,68,1,-1,0,unknown,no
42,services,divorced,unknown,no,-291,yes,no,cellular,14,jul,129,2,-1,0,unknown,no
49,blue-collar,married,primary,no,266,yes,no,unknown,4,jun,39,2,-1,0,unknown,no
26,services,single,secondary,no,187,yes,no,unknown,9,may,341,1,-1,0,unknown,no
35,self-employed,single,secondary,no,690,yes,no,cellular,17,nov,1012,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,1253,no,no,unknown,29,may,2260,2,-1,0,unknown,no
40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,184,1,-1,0,unknown,yes
57,management,married,tertiary,no,10583,no,no,cellular,25,mar,272,1,178,6,success,yes
44,technician,married,tertiary,no,1933,no,no,cellular,5,jun,462,1,-1,0,unknown,yes
42,self-employed,married,primary,no,3717,no,no,unknown,20,jun,235,1,-1,0,unknown,no
27,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,yes
53,management,married,unknown,no,876,yes,no,telephone,14,jul,214,3,-1,0,unknown,no
36,entrepreneur,single,secondary,no,475,no,no,cellular,25,jul,141,3,-1,0,unknown,no
31,technician,married,secondary,no,141,no,no,cellular,20,aug,110,2,-1,0,unknown,no
70,retired,married,secondary,no,2626,no,no,cellular,2,sep,140,2,-1,0,unknown,yes
50,admin.,married,secondary,no,1138,yes,yes,cellular,31,jul,73,8,-1,0,unknown,no
31,management,married,tertiary,no,2196,yes,no,cellular,26,may,299,2,-1,0,unknown,no
29,self-employed,married,tertiary,no,751,yes,no,unknown,23,may,121,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,0,no,no,unknown,19,may,159,3,-1,0,unknown,no
78,management,married,unknown,no,1780,yes,no,cellular,25,oct,211,2,185,7,success,yes
32,management,married,secondary,no,0,no,no,cellular,20,aug,162,4,-1,0,unknown,no
49,technician,married,secondary,yes,-74,yes,no,cellular,19,nov,114,1,-1,0,unknown,no
32,technician,single,tertiary,no,8047,yes,no,cellular,28,aug,16,13,-1,0,unknown,no
24,management,single,tertiary,no,1,no,no,cellular,14,may,396,5,-1,0,unknown,yes
36,services,single,secondary,no,511,yes,yes,cellular,30,jan,706,1,252,1,failure,no
49,technician,married,secondary,no,633,no,no,cellular,5,aug,201,2,-1,0,unknown,no
36,admin.,married,secondary,no,0,no,no,unknown,26,may,80,1,-1,0,unknown,no
35,management,married,tertiary,no,0,yes,no,cellular,7,apr,139,1,243,2,other,no
58,unemployed,married,secondary,no,68,no,no,cellular,26,may,169,2,-1,0,unknown,no
46,management,single,secondary,no,244,yes,no,unknown,15,may,244,1,-1,0,unknown,no
48,self-employed,married,secondary,no,1175,yes,yes,cellular,19,nov,62,1,-1,0,unknown,no
42,admin.,married,secondary,no,534,yes,no,unknown,16,may,139,2,-1,0,unknown,no
29,admin.,single,tertiary,no,200,yes,no,cellular,11,may,195,1,357,1,other,no
33,admin.,married,secondary,no,1737,no,no,cellular,14,aug,228,2,106,2,failure,no
31,student,single,tertiary,no,64,no,no,cellular,17,mar,181,2,183,3,failure,no
34,blue-collar,married,primary,no,267,yes,no,unknown,7,may,362,1,-1,0,unknown,no
47,admin.,married,unknown,no,989,no,no,unknown,19,jun,116,1,-1,0,unknown,no
40,technician,married,tertiary,no,11766,yes,no,cellular,13,apr,218,2,242,9,failure,yes
58,retired,married,tertiary,no,5087,no,no,cellular,20,nov,63,2,154,1,failure,no
38,services,married,secondary,no,8876,no,no,cellular,19,nov,636,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,5057,yes,no,unknown,19,may,21,2,-1,0,unknown,no
32,blue-collar,married,primary,no,2,yes,yes,cellular,20,apr,180,3,284,1,failure,no
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,yes
39,housemaid,married,tertiary,no,75,yes,no,unknown,20,may,332,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,379,yes,yes,unknown,6,jun,252,4,-1,0,unknown,no
28,management,single,tertiary,no,20,no,no,cellular,28,jan,144,2,-1,0,unknown,no
30,management,married,tertiary,no,0,yes,no,cellular,27,aug,453,4,-1,0,unknown,no
57,blue-collar,divorced,primary,no,1299,no,no,cellular,27,nov,142,2,-1,0,unknown,no
34,admin.,single,secondary,no,4436,yes,no,cellular,20,nov,292,2,178,6,failure,no
44,blue-collar,married,primary,no,2135,no,no,unknown,9,jun,61,1,-1,0,unknown,no
43,services,single,secondary,no,848,no,no,unknown,5,jun,168,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,106,yes,no,telephone,9,feb,51,5,-1,0,unknown,no
57,retired,married,primary,no,0,no,no,cellular,20,aug,340,4,-1,0,unknown,no
45,technician,divorced,secondary,no,29,no,no,unknown,12,jun,385,1,-1,0,unknown,no
38,self-employed,single,tertiary,no,917,yes,no,unknown,23,may,260,1,-1,0,unknown,no
35,admin.,married,secondary,no,-312,no,no,cellular,30,apr,116,1,21,1,failure,no
49,blue-collar,single,secondary,no,-367,yes,no,cellular,2,feb,98,1,207,1,failure,no
34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,292,1,183,2,success,yes
56,unemployed,married,secondary,no,1340,no,yes,telephone,30,jul,197,6,-1,0,unknown,no
33,technician,single,secondary,no,3264,no,no,cellular,14,aug,423,4,-1,0,unknown,no
28,technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no
25,admin.,single,secondary,no,96,no,no,unknown,26,may,293,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,154,yes,no,unknown,27,may,312,2,-1,0,unknown,no
39,technician,divorced,secondary,no,454,no,no,cellular,11,aug,73,2,-1,0,unknown,no
48,management,divorced,tertiary,no,351,yes,no,cellular,7,apr,725,3,-1,0,unknown,no
45,management,married,primary,no,4629,no,no,telephone,2,apr,285,2,-1,0,unknown,no
43,services,married,secondary,no,774,no,no,cellular,25,mar,101,1,421,1,success,yes
26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,unknown,no
31,technician,married,secondary,no,518,yes,no,cellular,25,aug,348,2,-1,0,unknown,no
53,entrepreneur,married,unknown,no,2496,no,yes,cellular,18,nov,94,1,-1,0,unknown,no
35,services,married,tertiary,no,6,yes,yes,cellular,16,apr,316,2,-1,0,unknown,no
58,entrepreneur,married,primary,no,52499,no,no,unknown,6,jun,198,2,-1,0,unknown,no
28,admin.,single,secondary,no,-281,yes,no,cellular,8,may,144,4,340,4,other,no
44,services,married,secondary,no,938,no,no,unknown,12,jun,406,1,-1,0,unknown,no
54,admin.,married,primary,no,0,no,no,cellular,30,jul,255,2,-1,0,unknown,no
43,self-employed,married,secondary,no,5564,no,no,cellular,20,apr,45,5,154,2,failure,no
24,blue-collar,married,secondary,no,984,yes,no,unknown,26,may,89,3,-1,0,unknown,no
34,technician,married,secondary,no,7487,no,no,cellular,7,aug,534,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,328,yes,no,cellular,18,nov,160,2,182,1,failure,no
52,admin.,married,secondary,no,4233,no,no,unknown,11,jun,158,2,-1,0,unknown,no
28,housemaid,divorced,primary,no,1,yes,no,unknown,8,may,923,1,-1,0,unknown,no
38,technician,married,secondary,no,175,yes,no,unknown,30,may,264,1,-1,0,unknown,no
39,management,married,tertiary,no,-606,yes,no,unknown,26,may,142,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,-195,yes,no,unknown,13,may,229,1,-1,0,unknown,no
40,self-employed,single,tertiary,no,41,no,no,telephone,29,aug,104,2,-1,0,unknown,no
29,blue-collar,single,primary,no,365,yes,yes,cellular,5,feb,72,1,274,2,failure,no
42,blue-collar,single,primary,no,50,no,no,unknown,16,jun,294,3,-1,0,unknown,no
38,management,married,secondary,no,-323,yes,no,unknown,9,jun,250,1,-1,0,unknown,no
58,management,married,primary,no,1136,no,no,unknown,17,jun,65,3,-1,0,unknown,no
38,management,divorced,tertiary,no,155,yes,no,unknown,20,jun,25,26,-1,0,unknown,no
53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success,no
53,technician,married,tertiary,no,2557,no,no,cellular,29,jul,95,4,182,7,success,no
37,technician,divorced,secondary,no,0,yes,no,cellular,11,jul,283,1,-1,0,unknown,no
36,technician,single,secondary,no,3254,yes,no,unknown,27,oct,207,1,-1,0,unknown,yes
38,self-employed,single,secondary,no,677,yes,no,cellular,14,may,114,2,-1,0,unknown,no
41,technician,married,secondary,no,305,yes,yes,cellular,10,jul,61,4,-1,0,unknown,no
37,technician,single,tertiary,no,2642,yes,no,cellular,25,jul,591,3,-1,0,unknown,no
37,services,single,secondary,no,510,yes,no,unknown,26,may,322,1,-1,0,unknown,no
47,management,divorced,tertiary,no,107,no,no,unknown,15,may,246,1,-1,0,unknown,no
40,admin.,married,secondary,no,2523,yes,no,unknown,16,may,75,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,346,yes,no,unknown,5,jun,202,1,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,no
36,admin.,married,secondary,no,953,yes,no,cellular,17,feb,38,1,-1,0,unknown,no
29,management,married,tertiary,no,1,yes,yes,unknown,16,may,49,1,-1,0,unknown,no
27,technician,single,secondary,no,1511,yes,no,cellular,4,may,74,1,-1,0,unknown,no
48,admin.,married,secondary,no,368,yes,no,telephone,7,may,430,2,367,2,failure,no
46,services,divorced,secondary,no,350,yes,no,cellular,3,apr,230,1,-1,0,unknown,no
43,management,married,secondary,no,2115,yes,no,cellular,18,nov,102,1,-1,0,unknown,no
41,management,married,tertiary,no,4063,yes,no,cellular,12,may,14,5,172,2,failure,no
41,services,married,secondary,no,96,yes,no,unknown,30,may,136,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,876,no,no,unknown,16,jun,208,1,-1,0,unknown,no
41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,no
31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no
37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,yes
32,admin.,single,secondary,no,613,yes,no,cellular,2,feb,88,1,-1,0,unknown,no
36,admin.,married,secondary,no,898,no,no,cellular,15,jul,118,5,-1,0,unknown,no
41,services,divorced,secondary,no,1838,yes,yes,telephone,24,jul,242,4,-1,0,unknown,no
31,blue-collar,single,primary,no,124,yes,no,unknown,28,may,411,3,-1,0,unknown,no
31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no
55,self-employed,married,primary,no,2349,no,yes,telephone,30,jul,350,3,-1,0,unknown,no
76,retired,married,secondary,no,2302,no,no,telephone,5,feb,110,1,87,2,failure,no
39,management,divorced,tertiary,no,224,yes,no,cellular,5,may,106,1,-1,0,unknown,no
50,management,divorced,tertiary,no,0,no,no,cellular,29,aug,128,2,-1,0,unknown,no
44,management,married,secondary,no,-665,no,no,cellular,30,jul,342,3,-1,0,unknown,no
50,management,married,tertiary,no,719,no,yes,cellular,20,nov,117,6,-1,0,unknown,no
54,retired,married,primary,no,1156,no,no,unknown,16,jun,64,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes
46,services,married,secondary,no,216,yes,no,unknown,6,may,524,2,-1,0,unknown,no
33,technician,married,secondary,no,277,no,no,cellular,7,aug,155,2,-1,0,unknown,no
54,management,married,tertiary,no,2883,no,no,cellular,18,aug,1126,5,-1,0,unknown,no
48,blue-collar,married,secondary,no,2083,no,no,cellular,8,aug,88,3,-1,0,unknown,no
37,admin.,married,secondary,no,581,yes,yes,cellular,23,jul,203,4,-1,0,unknown,no
44,management,single,secondary,no,421,no,yes,cellular,5,aug,307,1,-1,0,unknown,no
39,management,married,secondary,no,2198,no,no,unknown,16,jun,418,1,-1,0,unknown,no
46,management,divorced,tertiary,no,624,no,no,cellular,18,mar,420,1,276,1,other,yes
43,unemployed,single,primary,no,264,no,no,cellular,4,feb,224,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,-214,yes,no,unknown,20,jun,49,4,-1,0,unknown,no
31,services,married,secondary,no,182,no,no,cellular,20,aug,231,2,-1,0,unknown,no
58,management,divorced,tertiary,no,-197,yes,no,unknown,27,may,277,4,-1,0,unknown,no
42,management,married,tertiary,no,9916,yes,no,cellular,21,nov,306,1,-1,0,unknown,no
30,management,single,tertiary,no,6493,no,no,cellular,11,aug,132,5,-1,0,unknown,no
43,entrepreneur,single,primary,no,103,yes,no,cellular,18,nov,53,1,183,5,failure,no
41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,yes
52,technician,divorced,secondary,no,511,no,yes,cellular,20,aug,98,4,-1,0,unknown,no
21,technician,single,unknown,no,360,no,no,cellular,26,may,131,2,-1,0,unknown,yes
34,student,married,tertiary,no,3037,yes,no,telephone,21,nov,65,1,-1,0,unknown,no
31,technician,married,secondary,no,134,no,yes,unknown,4,jul,468,6,-1,0,unknown,no
35,services,married,secondary,no,1659,yes,no,unknown,3,jul,197,1,-1,0,unknown,no
44,admin.,married,secondary,no,32,no,yes,unknown,16,jun,241,3,-1,0,unknown,no
33,management,married,secondary,no,165,yes,no,telephone,5,feb,126,3,258,15,other,no
49,blue-collar,married,primary,no,217,yes,no,cellular,5,feb,537,2,196,4,other,no
46,technician,married,unknown,no,3914,yes,no,cellular,30,apr,247,1,-1,0,unknown,no
38,technician,married,secondary,no,4741,yes,no,unknown,9,jun,221,10,-1,0,unknown,no
30,management,single,tertiary,no,13,no,no,cellular,15,jul,21,3,-1,0,unknown,no
36,technician,married,tertiary,no,99,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
33,management,single,tertiary,no,76,yes,no,unknown,7,may,256,3,-1,0,unknown,no
36,unemployed,married,secondary,no,608,yes,no,cellular,2,feb,114,1,263,3,other,no
47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,226,3,91,8,success,yes
78,retired,divorced,primary,no,1389,no,no,cellular,8,apr,335,1,-1,0,unknown,yes
55,blue-collar,married,secondary,no,328,no,yes,cellular,27,aug,335,4,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,0,no,yes,cellular,15,jul,237,4,-1,0,unknown,no
28,admin.,single,secondary,no,2,no,no,cellular,15,jun,60,1,-1,0,unknown,no
29,admin.,single,secondary,no,613,yes,no,unknown,19,jun,779,1,-1,0,unknown,no
29,management,single,tertiary,no,941,yes,no,unknown,27,may,160,1,-1,0,unknown,no
45,blue-collar,married,unknown,no,349,yes,no,cellular,17,apr,179,2,336,2,other,no
43,housemaid,married,primary,no,1491,no,no,telephone,14,jul,105,3,-1,0,unknown,no
47,entrepreneur,divorced,tertiary,no,178,no,no,cellular,4,feb,291,1,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,cellular,8,aug,83,1,-1,0,unknown,no
42,management,married,tertiary,no,372,yes,no,cellular,3,aug,654,2,-1,0,unknown,yes
52,technician,married,secondary,no,234,no,no,cellular,17,nov,255,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,458,yes,no,unknown,12,may,177,3,-1,0,unknown,no
52,services,married,secondary,no,-232,no,yes,cellular,29,jul,101,4,-1,0,unknown,no
44,services,married,secondary,no,1335,yes,no,cellular,30,jul,94,5,-1,0,unknown,no
60,blue-collar,married,primary,no,703,no,no,unknown,20,jun,24,7,-1,0,unknown,no
42,housemaid,married,primary,no,14752,no,no,unknown,19,may,107,2,-1,0,unknown,no
60,retired,married,tertiary,no,2196,no,no,cellular,15,jun,318,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,3815,no,no,unknown,24,jun,237,3,-1,0,unknown,no
34,management,married,tertiary,no,63,no,no,cellular,8,aug,94,2,-1,0,unknown,no
42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown,no
70,retired,married,secondary,no,1024,no,no,cellular,17,apr,278,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,405,yes,no,unknown,21,may,103,1,-1,0,unknown,no
55,services,divorced,secondary,no,2166,yes,no,unknown,28,may,23,17,-1,0,unknown,no
48,retired,married,primary,no,1591,no,no,cellular,31,jul,217,4,-1,0,unknown,no
39,blue-collar,single,primary,no,656,yes,no,cellular,18,may,190,6,-1,0,unknown,no
35,services,married,secondary,no,2791,yes,no,cellular,15,may,45,1,-1,0,unknown,no
31,services,married,secondary,no,447,no,no,cellular,4,jun,327,3,77,3,success,yes
53,technician,married,primary,no,44,no,no,unknown,6,jun,256,1,-1,0,unknown,no
56,unknown,married,unknown,no,15088,no,no,cellular,11,aug,179,4,-1,0,unknown,no
45,retired,married,primary,no,25,no,yes,cellular,25,jul,115,3,-1,0,unknown,no
39,management,married,tertiary,no,500,yes,no,cellular,17,nov,257,1,178,2,other,no
51,entrepreneur,married,tertiary,no,6659,yes,yes,cellular,20,nov,191,2,189,1,failure,no
31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,873,2,-1,0,unknown,yes
26,student,single,secondary,no,782,no,no,cellular,29,jan,297,1,-1,0,unknown,no
40,entrepreneur,married,secondary,no,0,yes,yes,unknown,15,may,435,1,-1,0,unknown,no
38,blue-collar,single,primary,no,350,yes,no,unknown,21,may,35,1,-1,0,unknown,no
40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no
40,admin.,divorced,secondary,no,1967,yes,no,unknown,11,jun,363,1,-1,0,unknown,no
39,services,married,secondary,no,150,no,no,unknown,12,jun,243,2,-1,0,unknown,no
46,blue-collar,single,primary,no,3046,yes,yes,cellular,18,nov,84,1,183,1,other,no
57,retired,married,secondary,no,502,yes,no,unknown,7,may,229,3,-1,0,unknown,no
37,technician,married,secondary,no,5115,yes,no,cellular,17,nov,1210,2,171,4,failure,yes
55,services,married,primary,no,269,no,no,cellular,25,aug,89,4,-1,0,unknown,no
62,housemaid,married,unknown,no,2021,no,no,telephone,26,feb,361,1,-1,0,unknown,yes
33,unemployed,single,tertiary,no,3805,yes,no,cellular,4,feb,72,1,-1,0,unknown,no
49,management,married,tertiary,no,96,no,no,cellular,7,jul,51,2,-1,0,unknown,no
51,admin.,single,tertiary,no,394,no,no,telephone,28,jan,968,2,-1,0,unknown,yes
36,management,single,tertiary,no,808,no,no,unknown,21,may,52,1,-1,0,unknown,no
45,management,married,tertiary,no,-642,no,no,cellular,5,aug,124,4,-1,0,unknown,no
57,services,married,secondary,no,162,yes,no,unknown,5,may,174,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,5742,yes,yes,cellular,30,jan,588,1,-1,0,unknown,no
55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,unknown,no
34,management,married,tertiary,no,775,yes,no,cellular,25,jul,210,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,337,yes,no,telephone,28,jul,257,3,-1,0,unknown,no
50,management,married,tertiary,no,557,yes,no,unknown,17,jun,200,4,-1,0,unknown,no
30,management,single,tertiary,no,1456,yes,no,cellular,20,nov,227,1,-1,0,unknown,no
41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,2,-1,0,unknown,yes
57,entrepreneur,married,unknown,no,20584,no,no,telephone,31,jul,28,2,-1,0,unknown,no
40,services,married,primary,no,44,yes,no,unknown,16,may,144,1,-1,0,unknown,no
45,management,married,tertiary,no,0,no,no,cellular,11,aug,102,4,-1,0,unknown,no
33,technician,single,tertiary,no,258,no,no,cellular,12,mar,80,4,-1,0,unknown,yes
30,blue-collar,married,secondary,no,7,yes,no,cellular,29,jul,197,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,982,yes,no,cellular,9,jul,231,2,-1,0,unknown,no
32,services,married,primary,no,228,yes,no,cellular,21,jul,1017,6,-1,0,unknown,yes
40,services,married,secondary,no,-38,yes,yes,cellular,5,feb,121,1,-1,0,unknown,no
30,admin.,single,tertiary,no,0,yes,no,cellular,4,feb,730,2,-1,0,unknown,yes
61,retired,married,secondary,no,89,no,no,cellular,28,jan,477,2,92,3,failure,no
32,technician,married,unknown,no,196,yes,no,unknown,20,may,196,6,-1,0,unknown,no
51,admin.,married,secondary,no,0,no,no,unknown,5,jun,78,1,-1,0,unknown,no
36,entrepreneur,married,primary,no,600,no,no,cellular,21,jul,538,1,-1,0,unknown,no
32,services,single,secondary,no,-121,yes,yes,unknown,13,may,272,1,-1,0,unknown,no
69,retired,divorced,primary,no,482,no,no,cellular,2,jul,260,2,-1,0,unknown,yes
36,technician,married,secondary,no,1497,no,yes,cellular,21,nov,455,2,94,3,other,no
35,management,single,tertiary,no,1120,no,no,unknown,21,sep,4,1,771,2,success,no
29,management,married,tertiary,no,13186,yes,no,cellular,12,may,322,1,350,2,failure,no
46,management,married,tertiary,no,189,yes,no,cellular,20,apr,45,1,154,1,failure,no
31,technician,divorced,secondary,no,0,no,no,cellular,29,aug,256,2,-1,0,unknown,no
64,retired,married,primary,no,5871,no,no,cellular,3,nov,195,1,-1,0,unknown,no
31,self-employed,married,secondary,no,157,yes,no,unknown,19,may,285,1,-1,0,unknown,no
20,student,single,unknown,no,2785,no,no,cellular,16,sep,327,2,-1,0,unknown,yes
38,management,single,tertiary,no,455,yes,no,cellular,19,feb,255,2,555,6,success,yes
39,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,209,3,-1,0,unknown,no
48,blue-collar,married,secondary,no,917,yes,no,cellular,28,jul,103,5,-1,0,unknown,no
38,admin.,married,secondary,no,766,yes,no,cellular,14,apr,461,2,335,1,failure,no
27,services,single,secondary,no,0,no,yes,cellular,25,jul,261,3,-1,0,unknown,no
28,technician,married,secondary,no,169,yes,no,cellular,24,jul,245,2,-1,0,unknown,no
25,admin.,married,secondary,no,10,yes,no,unknown,9,may,393,2,-1,0,unknown,no
33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,unknown,yes
41,technician,married,secondary,no,493,yes,no,unknown,16,may,130,3,-1,0,unknown,no
45,blue-collar,married,primary,no,186,no,no,unknown,20,jun,554,2,-1,0,unknown,no
36,technician,divorced,secondary,no,409,yes,no,unknown,20,may,25,1,-1,0,unknown,no
35,management,married,tertiary,no,1095,yes,no,cellular,19,nov,210,2,-1,0,unknown,no
37,management,divorced,tertiary,no,241,yes,no,unknown,30,may,126,1,-1,0,unknown,no
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,61,yes,no,cellular,14,may,428,3,-1,0,unknown,no
36,management,married,tertiary,no,502,yes,no,unknown,21,may,509,1,-1,0,unknown,no
31,technician,single,secondary,no,388,no,no,cellular,21,aug,115,2,-1,0,unknown,no
40,admin.,married,secondary,no,2574,yes,no,cellular,15,may,432,1,176,1,failure,yes
35,blue-collar,married,secondary,no,4723,yes,no,unknown,16,jun,57,8,-1,0,unknown,no
36,technician,married,secondary,no,1508,no,no,cellular,29,jan,187,2,185,8,failure,no
67,retired,married,primary,no,1430,no,no,telephone,26,may,283,2,135,5,success,yes
42,housemaid,married,primary,yes,16,no,no,unknown,11,jun,79,1,-1,0,unknown,no
36,technician,married,tertiary,no,341,no,no,cellular,12,feb,419,2,183,1,success,yes
39,technician,divorced,tertiary,no,665,yes,no,cellular,8,may,133,8,-1,0,unknown,no
49,blue-collar,married,secondary,no,0,no,no,cellular,29,aug,66,17,-1,0,unknown,no
33,technician,married,secondary,no,557,no,no,cellular,4,may,367,1,-1,0,unknown,yes
38,blue-collar,married,secondary,no,730,yes,no,cellular,20,apr,19,5,328,8,other,no
38,management,single,tertiary,no,38,no,no,cellular,20,aug,105,2,-1,0,unknown,no
35,management,single,tertiary,no,560,yes,no,unknown,6,may,181,1,-1,0,unknown,no
47,technician,married,secondary,no,-107,no,no,cellular,8,jul,236,2,-1,0,unknown,no
36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,no
50,services,married,secondary,no,2956,yes,no,unknown,14,may,686,1,-1,0,unknown,no
34,unemployed,married,secondary,no,-16,yes,no,cellular,15,may,212,3,364,2,other,no
36,management,married,tertiary,no,1198,yes,no,cellular,9,apr,278,3,-1,0,unknown,no
76,retired,married,secondary,no,820,no,no,telephone,23,apr,263,4,-1,0,unknown,yes
43,management,married,tertiary,no,1253,no,yes,cellular,18,aug,52,3,-1,0,unknown,no
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,no
57,retired,married,tertiary,no,0,no,no,cellular,28,may,141,3,-1,0,unknown,no
44,admin.,married,secondary,no,1248,yes,yes,cellular,8,may,428,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,844,yes,no,unknown,27,may,157,2,-1,0,unknown,no
34,blue-collar,married,primary,no,0,no,no,unknown,3,jul,746,4,-1,0,unknown,no
59,blue-collar,married,unknown,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,no
37,technician,single,secondary,no,1435,no,no,cellular,18,aug,724,16,-1,0,unknown,yes
27,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,163,3,271,2,failure,no
29,management,single,tertiary,no,2344,yes,no,cellular,9,mar,265,2,-1,0,unknown,no
44,technician,married,unknown,no,1127,yes,no,unknown,19,jun,118,4,-1,0,unknown,no
49,unknown,married,primary,no,142,no,no,unknown,12,jun,90,3,-1,0,unknown,no
35,technician,married,tertiary,no,7050,no,no,cellular,10,feb,278,3,187,1,success,yes
43,management,married,tertiary,no,5082,no,no,cellular,3,feb,99,3,-1,0,unknown,no
39,management,single,secondary,no,1103,no,no,unknown,17,jun,24,1,-1,0,unknown,no
24,technician,single,secondary,no,987,no,yes,cellular,17,jun,208,4,-1,0,unknown,no
37,management,married,tertiary,no,2672,yes,no,cellular,11,aug,549,1,-1,0,unknown,no
57,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,730,1,157,4,failure,yes
